0.01	0.05	1.01759	0.0276328	1.02419	2.51621	0.999785			0.02
0.01	0.06	1.01761	0.0282089	1.02417	2.51612	0.999793			0.02
0.01	0.07	1.01759	0.0288655	1.02414	2.51608	0.999806			0.02
0.01	0.08	1.01761	0.0295966	1.02409	2.51592	0.999827			0.02
0.01	0.09	1.01758	0.030401	1.02403	2.51583	0.999828			0.02
0.01	0.1	1.01755	0.0312653	1.02396	2.51574	0.999846			0.02
0.01	0.11	1.01751	0.0321674	1.02389	2.51565	0.99984			0.02
0.01	0.12	1.01747	0.0331635	1.0238	2.51556	0.99986			0.02
0.01	0.13	1.01743	0.0340916	1.02373	2.51547	0.999859			0.02
0.01	0.14	1.01737	0.0353928	1.02365	2.51544	0.999826			0.02
0.01	0.15	1.01735	0.0363071	1.02358	2.51533	0.999839			0.02
0.01	0.16	1.01727	0.0379004	1.02351	2.51534	0.999802			0.02
0.01	0.17	1.01725	0.0387864	1.02345	2.51525	0.999818			0.02
0.01	0.18	1.01718	0.0405824	1.02338	2.51524	0.999791			0.02
0.01	0.19	1.01714	0.0414349	1.02332	2.51518	0.999805			0.02
0.01	0.2	1.01709	0.0434147	1.02324	2.51511	0.999797			0.02
0.01	0.21	1.01705	0.0442302	1.02318	2.51507	0.999805			0.02
0.01	0.22	1.017	0.0464287	1.0231	2.51499	0.999802			0.02
0.01	0.23	1.01695	0.0472047	1.02302	2.51493	0.999813			0.02
0.01	0.24	1.01689	0.0496929	1.02292	2.51483	0.999824			0.02
0.01	0.25	1.01683	0.0504246	1.02283	2.51475	0.999836			0.02
0.01	0.26	1.01677	0.0532146	1.02272	2.51462	0.99984			0.02
0.01	0.27	1.0167	0.0538913	1.02261	2.51454	0.999843			0.02
0.01	0.28	1.01663	0.0570088	1.02247	2.51436	0.999823			0.02
0.01	0.29	1.01652	0.0576133	1.02234	2.51431	0.999813			0.02
0.01	0.3	1.01644	0.0610803	1.02216	2.51407	0.999754			0.02
0.01	0.31	1.01627	0.0615898	1.022	2.51408	0.99972			0.02
0.01	0.32	1.01618	0.0652865	1.02179	2.51381	0.999529			0.02
0.01	0.33	1.01582	0.0656812	1.0216	2.51422	0.999457			0.02
0.01	0.34	1.01572	0.0694366	1.02136	2.5139	0.999239			0.02
0.01	0.35	1.01512	0.0697017	1.02114	2.51482	0.999176			0.02
0.01	0.36	1.015	0.0731083	1.02087	2.51446	0.999483			0.02
0.01	0.37	1.01483	0.0732163	1.02063	2.51428	0.999443			0.02
0.01	0.38	1.01464	0.0738568	1.02036	2.51408	0.999431			0.02
0.01	0.39	1.01448	0.0738837	1.02011	2.51387	0.999416			0.02
0.01	0.4	1.01425	0.0738487	1.01985	2.5138	0.999384			0.02
0.01	0.41	1.01409	0.0737292	1.01959	2.51355	0.999387			0.02
0.01	0.42	1.01383	0.0735235	1.01932	2.51355	0.999337			0.02
0.01	0.43	1.01368	0.0732129	1.01906	2.51325	0.999366			0.02
